ORDER,FAMILY,SCI_NAME,PRIMARY_COM_NAME,DECISION_FINAL,GENERAL_CAT
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Oxyura maccoa,Maccoa Duck,Geographic Location,natural history
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Oxyura vittata,Lake Duck,Natural History,natural history
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Oxyura australis,Blue-billed Duck,Male physical trait,physical trait
Anseriformes,"Anatidae (Ducks, Geese, and Waterfowl)",Biziura lobata,Musk Duck,Natural History,natural history
Galliformes,Megapodiidae (Megapodes),Alectura lathami,Australian Brushturkey,Geographic Location,natural history
Galliformes,Megapodiidae (Megapodes),Aepypodius arfakianus,Wattled Brushturkey,Both sexes physical trait,physical trait
Galliformes,Megapodiidae (Megapodes),Aepypodius bruijnii,Waigeo Brushturkey,Geographic Location,natural history
Galliformes,Megapodiidae (Megapodes),Talegalla cuvieri,Red-billed Brushturkey,Both sexes physical trait,physical trait
Galliformes,Megapodiidae (Megapodes),Talegalla fuscirostris,Yellow-legged Brushturkey,Both sexes physical trait,physical trait
Galliformes,Megapodiidae (Megapodes),Talegalla jobiensis,Red-legged Brushturkey,Both sexes physical trait,physical trait
Galliformes,Megapodiidae (Megapodes),Leipoa ocellata,Malleefowl,Natural History,natural history
Galliformes,Megapodiidae (Megapodes),Macrocephalon maleo,Maleo,Local language,human
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis vetula,Plain Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis cinereiceps,Gray-headed Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis garrula,Chestnut-winged Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis ruficauda,Rufous-vented Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis erythroptera,Rufous-headed Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis wagleri,Rufous-bellied Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis poliocephala,West Mexican Chachalaca,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis canicollis,Chaco Chachalaca,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis leucogastra,White-bellied Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis columbiana,Colombian Chachalaca,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis guttata,Speckled Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis araucuan,East Brazilian Chachalaca,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis squamata,Scaled Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis motmot,Variable Chachalaca,Miscellaneous,human
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis ruficeps,Chestnut-headed Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Ortalis superciliaris,Buff-browed Chachalaca,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope argyrotis,Band-tailed Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope barbata,Bearded Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope ortoni,Baudo Guan,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope montagnii,Andean Guan,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope marail,Marail Guan,Local language,human
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope superciliaris,Rusty-margined Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope dabbenei,Red-faced Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope jacquacu,Spix's Guan,Person,human
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope purpurascens,Crested Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope perspicax,Cauca Guan,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope albipennis,White-winged Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope obscura,Dusky-legged Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope bridgesi,Yungas Guan,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope pileata,White-crested Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope ochrogaster,Chestnut-bellied Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelope jacucaca,White-browed Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pipile pipile,Trinidad Piping-Guan,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pipile cumanensis,Blue-throated Piping-Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pipile cujubi,Red-throated Piping-Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pipile jacutinga,Black-fronted Piping-Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Aburria aburri,Wattled Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Chamaepetes unicolor,Black Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Chamaepetes goudotii,Sickle-winged Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Penelopina nigra,Highland Guan,Natural History,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Oreophasis derbianus,Horned Guan,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Nothocrax urumutum,Nocturnal Curassow,Behavior,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Mitu tomentosum,Crestless Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Mitu salvini,Salvin's Curassow,Person,human
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Mitu tuberosum,Razor-billed Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Mitu mitu,Alagoas Curassow,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pauxi pauxi,Helmeted Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pauxi koepckeae,Sira Curassow,Geographic Location,natural history
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Pauxi unicornis,Horned Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax rubra,Great Curassow,Size,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax alberti,Blue-billed Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax daubentoni,Yellow-knobbed Curassow,Male physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax alector,Black Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax globulosa,Wattled Curassow,Male physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax fasciolata,Bare-faced Curassow,Both sexes physical trait,physical trait
Galliformes,"Cracidae (Guans, Chachalacas, and Curassows)",Crax blumenbachii,Red-billed Curassow,Male physical trait,physical trait
Galliformes,Numididae (Guineafowl),Numida meleagris,Helmeted Guineafowl,Both sexes physical trait,physical trait
Galliformes,Numididae (Guineafowl),Agelastes meleagrides,White-breasted Guineafowl,Both sexes physical trait,physical trait
Galliformes,Numididae (Guineafowl),Agelastes niger,Black Guineafowl,Both sexes physical trait,physical trait
Galliformes,Numididae (Guineafowl),Acryllium vulturinum,Vulturine Guineafowl,Both sexes physical trait,physical trait
Galliformes,Numididae (Guineafowl),Guttera plumifera,Plumed Guineafowl,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Ptilopachus petrosus,Stone Partridge,Natural History,natural history
Galliformes,Odontophoridae (New World Quail),Rhynchortyx cinctus,Tawny-faced Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Oreortyx pictus,Mountain Quail,Natural History,natural history
Galliformes,Odontophoridae (New World Quail),Dendrortyx leucophrys,Buffy-crowned Wood-Partridge,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Dendrortyx macroura,Long-tailed Wood-Partridge,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Dendrortyx barbatus,Bearded Wood-Partridge,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Philortyx fasciatus,Banded Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Colinus virginianus,Northern Bobwhite,Geographic Location,natural history
Galliformes,Odontophoridae (New World Quail),Colinus nigrogularis,Black-throated Bobwhite,Male physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Colinus cristatus,Crested Bobwhite,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Callipepla squamata,Scaled Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Callipepla douglasii,Elegant Quail,Miscellaneous,human
Galliformes,Odontophoridae (New World Quail),Callipepla californica,California Quail,Geographic Location,natural history
Galliformes,Odontophoridae (New World Quail),Callipepla gambelii,Gambel's Quail,Person,human
Galliformes,Odontophoridae (New World Quail),Cyrtonyx montezumae,Montezuma Quail,Person,human
Galliformes,Odontophoridae (New World Quail),Cyrtonyx ocellatus,Ocellated Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Dactylortyx thoracicus,Singing Quail,Behavior,natural history
Galliformes,Odontophoridae (New World Quail),Odontophorus gujanensis,Marbled Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus capueira,Spot-winged Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus melanotis,Black-eared Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus atrifrons,Black-fronted Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus erythrops,Rufous-fronted Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus hyperythrus,Chestnut Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus melanonotus,Dark-backed Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus speciosus,Rufous-breasted Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus dialeucos,Tacarcuna Wood-Quail,Geographic Location,natural history
Galliformes,Odontophoridae (New World Quail),Odontophorus strophium,Gorgeted Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus columbianus,Venezuelan Wood-Quail,Geographic Location,natural history
Galliformes,Odontophoridae (New World Quail),Odontophorus leucolaemus,Black-breasted Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus balliviani,Stripe-faced Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus stellatus,Starred Wood-Quail,Both sexes physical trait,physical trait
Galliformes,Odontophoridae (New World Quail),Odontophorus guttatus,Spotted Wood-Quail,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Xenoperdix udzungwensis,Udzungwa Partridge,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Caloperdix oculeus,Ferruginous Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Rollulus rouloul,Crested Partridge,Male physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Melanoperdix niger,Black Partridge,Male physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila torqueola,Hill Partridge,Natural History,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila rufipectus,Sichuan Partridge,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila mandellii,Chestnut-breasted Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila gingica,White-necklaced Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila rufogularis,Rufous-throated Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila rubrirostris,Red-billed Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila cambodiana,Chestnut-headed Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila ardens,Hainan Partridge,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila crudigularis,Taiwan Partridge,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila atrogularis,White-cheeked Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila brunneopectus,Bar-backed Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila davidi,Orange-necked Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila hyperythra,Red-breasted Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila campbelli,Malayan Partridge,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila rolli,Roll's Partridge,Person,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila sumatrana,Sumatran Partridge,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila javanica,Chestnut-bellied Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Arborophila orientalis,Gray-breasted Partridge,Both sexes physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Lerwa lerwa,Snow Partridge,Natural History,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Ithaginis cruentus,Blood Pheasant,Male physical trait,physical trait
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan melanocephalus,Western Tragopan,Geographic Location,natural history
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan satyra,Satyr Tragopan,Miscellaneous,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan blythii,Blyth's Tragopan,Person,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan temminckii,Temminck's Tragopan,Person,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tragopan caboti,Cabot's Tragopan,Person,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tetraophasis obscurus,Verreaux's Partridge,Person,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Tetraophasis szechenyii,Szechenyi's Partridge,Person,human
Galliformes,"Phasianidae (Pheasants, Grouse, and Allies)",Lophophorus impejanus,Himalayan Monal,Geographic Location,natural history
